Strategy,Future.ID,REGION,COMMODITY,TECHNOLOGY,EMISSION,YEAR,TIMESLICE,MODE_OF_OPERATION,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,STORAGEINTRADAY,STORAGEINTRAYEAR,UDC,AnnualVariableOperatingCost,TotalCapacityAnnual,NewCapacity,CapitalInvestment,AnnualFixedOperatingCost,CapitalInvestmentStorage,AnnualTechnologyEmission,TotalTechnologyAnnualActivity,Scen_fut
Scenario1,1,RE1,,IMPHFOMOM,,2041,,,,,,,,,,,,,,,,,0.0,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2042,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2042,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2042,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2042,,,,,,,,,,0.0,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2042,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2042,,,,,,,,,,,,,,,,,0.0,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2043,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2043,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2043,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2043,,,,,,,,,,0.0,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2043,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2043,,,,,,,,,,,,,,,,,0.0,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2044,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2044,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2044,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2044,,,,,,,,,,0.0,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2044,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2044,,,,,,,,,,,,,,,,,0.0,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2045,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2045,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2045,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2045,,,,,,,,,,0.0,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2045,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2045,,,,,,,,,,,,,,,,,0.0,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2046,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2046,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2046,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2046,,,,,,,,,,0.0,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2046,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2046,,,,,,,,,,,,,,,,,0.0,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2047,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2047,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2047,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2047,,,,,,,,,,0.0,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2047,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2047,,,,,,,,,,,,,,,,,0.0,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2048,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2048,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2048,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2048,,,,,,,,,,0.0,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2048,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2048,,,,,,,,,,,,,,,,,0.0,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2049,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2049,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2049,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2049,,,,,,,,,,0.0,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2049,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2049,,,,,,,,,,,,,,,,,0.0,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2050,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2050,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2050,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2050,,,,,,,,,,0.0,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2050,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,,2050,,,,,,,,,,,,,,,,,0.0,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2019,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2020,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2021,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2022,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2023,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2024,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2025,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2026,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2027,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2028,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2029,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2030,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2031,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2032,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2033,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2034,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2035,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2036,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2037,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2038,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2039,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2040,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2041,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2042,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2043,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2044,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2045,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2046,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2047,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2048,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2049,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFOMOM,CO2,2050,,,,,,,,,,,,,,,,0.0,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2019,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2019,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2019,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2019,,,,,,,,,,65.57968158824447,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2019,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2019,,,,,,,,,,,,,,,,,9.644070821800655,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2020,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2020,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2020,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2020,,,,,,,,,,79.1599904751149,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2020,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2020,,,,,,,,,,,,,,,,,11.641175069869837,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2021,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2021,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2021,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2021,,,,,,,,,,79.85915988201248,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2021,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2021,,,,,,,,,,,,,,,,,10.777214558976045,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2022,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2022,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2022,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2022,,,,,,,,,,33.69571363666988,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2022,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2022,,,,,,,,,,,,,,,,,3.528346977661767,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2023,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2023,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2023,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2023,,,,,,,,,,36.606527494295044,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2023,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2023,,,,,,,,,,,,,,,,,3.9277390015338036,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2024,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2024,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2024,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2024,,,,,,,,,,60.446132048636514,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2024,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2024,,,,,,,,,,,,,,,,,6.791700230183878,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2025,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2025,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2025,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2025,,,,,,,,,,3.41709086676135,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2025,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2025,,,,,,,,,,,,,,,,,0.3914412496242816,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2026,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2026,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2026,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2026,,,,,,,,,,0.14207937924608896,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2026,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2026,,,,,,,,,,,,,,,,,0.01612884665833111,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2027,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2027,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2027,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2027,,,,,,,,,,1.7197620784156982,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2027,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2027,,,,,,,,,,,,,,,,,0.19348095157256004,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2028,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2028,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2028,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2028,,,,,,,,,,2.958998700752265,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2028,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2028,,,,,,,,,,,,,,,,,0.32994910816794276,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2029,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2029,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2029,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2029,,,,,,,,,,3.494457581849636,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2029,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2029,,,,,,,,,,,,,,,,,0.3862321623720324,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2030,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2030,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2030,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2030,,,,,,,,,,6.102264722096737,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2030,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2030,,,,,,,,,,,,,,,,,0.6685897698505912,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2031,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2031,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2031,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2031,,,,,,,,,,4.019111511150093,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2031,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2031,,,,,,,,,,,,,,,,,0.436547716492163,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2032,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2032,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2032,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2032,,,,,,,,,,9.165814987679848,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2032,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2032,,,,,,,,,,,,,,,,,0.9870476687264749,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2033,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2033,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2033,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2033,,,,,,,,,,4.96845086967403,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2033,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2033,,,,,,,,,,,,,,,,,0.5304998396897963,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2034,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2034,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2034,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2034,,,,,,,,,,3.881394705650111,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2034,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2034,,,,,,,,,,,,,,,,,0.41094205327481365,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2035,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2035,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2035,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2035,,,,,,,,,,2.432988966041017,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2035,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2035,,,,,,,,,,,,,,,,,0.25544194663936753,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2036,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2036,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2036,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2036,,,,,,,,,,0.0,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2036,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2036,,,,,,,,,,,,,,,,,0.0,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2037,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2037,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2037,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2037,,,,,,,,,,0.0,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2037,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2037,,,,,,,,,,,,,,,,,0.0,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2038,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2038,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2038,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2038,,,,,,,,,,0.0,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2038,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2038,,,,,,,,,,,,,,,,,0.0,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2039,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2039,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2039,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2039,,,,,,,,,,0.0,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2039,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2039,,,,,,,,,,,,,,,,,0.0,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2040,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2040,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2040,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2040,,,,,,,,,,0.0,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2040,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2040,,,,,,,,,,,,,,,,,0.0,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2041,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2041,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2041,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2041,,,,,,,,,,0.0,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2041,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2041,,,,,,,,,,,,,,,,,0.0,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2042,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2042,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2042,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2042,,,,,,,,,,0.0,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2042,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2042,,,,,,,,,,,,,,,,,0.0,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2043,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2043,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2043,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2043,,,,,,,,,,0.0,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2043,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2043,,,,,,,,,,,,,,,,,0.0,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2044,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2044,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2044,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2044,,,,,,,,,,0.0,,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2044,,,,,,,,,,,,,,0.0,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2044,,,,,,,,,,,,,,,,,0.0,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2045,,,,,,,,,,,,999999.0,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2045,,,,,,,,,,,999999.0,,,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2045,,,,,,,,,,,,,0.0,,,,,Scenario1_1
Scenario1,1,RE1,,IMPHFONAI,,2045,,,,,,,,,,0.0,,,,,,,,Scenario1_1
