mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_random_state,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
0.002463817596435547,0.0005340576171875,0.002014756202697754,1.0371208190917969e-05,balanced,entropy,3,10,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 10, 'min_samples_split': 5, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
0.0030542612075805664,0.001055598258972168,0.004037022590637207,0.0020095109939575195,balanced,entropy,3,10,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
0.002514481544494629,0.0004869699478149414,0.0012704133987426758,0.00027954578399658203,balanced,entropy,4,1,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42}",0.2,1.0,0.6,0.4,1,1.0,1.0,1.0,0.0
0.001795649528503418,0.00020825862884521484,0.0017729997634887695,0.0007756948471069336,balanced,entropy,4,1,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42}",0.2,1.0,0.6,0.4,1,1.0,1.0,1.0,0.0
0.0027740001678466797,0.00022530555725097656,0.001509547233581543,0.0005093812942504883,balanced,entropy,4,1,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
0.003816843032836914,0.00278472900390625,0.0032830238342285156,0.0007200241088867188,balanced,entropy,4,2,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 42}",0.1,0.125,0.1125,0.012499999999999997,111,0.875,0.9,0.8875,0.012500000000000011
0.0023349523544311523,0.0003160238265991211,0.0019652843475341797,3.8623809814453125e-05,balanced,entropy,4,2,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 5, 'random_state': 42}",0.1,0.125,0.1125,0.012499999999999997,111,0.875,0.9,0.8875,0.012500000000000011
0.0027968883514404297,0.00023603439331054688,0.0009992122650146484,2.384185791015625e-06,balanced,entropy,4,2,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
0.001991748809814453,8.821487426757812e-06,0.001013636589050293,1.6570091247558594e-05,balanced,entropy,4,5,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
0.00203096866607666,1.5497207641601562e-06,0.001766800880432129,0.0002340078353881836,balanced,entropy,4,5,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 5, 'min_samples_split': 5, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
0.0022808313369750977,0.0002497434616088867,0.0025309324264526367,0.001536250114440918,balanced,entropy,4,5,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 5, 'min_samples_split': 10, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
0.0020656585693359375,3.933906555175781e-05,0.0012854337692260742,0.0002824068069458008,balanced,entropy,4,10,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
0.002561330795288086,0.0005257129669189453,0.0030318498611450195,0.0010002851486206055,balanced,entropy,4,10,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 10, 'min_samples_split': 5, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
0.007172703742980957,0.0015350580215454102,0.0068874359130859375,0.0012581348419189453,balanced,entropy,4,10,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
0.004087209701538086,0.0015087127685546875,0.0038028955459594727,0.0007659196853637695,balanced,entropy,5,1,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42}",0.2,1.0,0.6,0.4,1,1.0,1.0,1.0,0.0
0.007606387138366699,0.0050247907638549805,0.004289507865905762,0.0022863149642944336,balanced,entropy,5,1,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42}",0.2,1.0,0.6,0.4,1,1.0,1.0,1.0,0.0
0.001779317855834961,0.0002257823944091797,0.0015215873718261719,0.0005202293395996094,balanced,entropy,5,1,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
0.003265380859375,0.0012650489807128906,0.0020339488983154297,3.1948089599609375e-05,balanced,entropy,5,2,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 42}",0.1,0.125,0.1125,0.012499999999999997,111,0.875,0.9,0.8875,0.012500000000000011
0.002848982810974121,0.0002168416976928711,0.0035245418548583984,0.002555370330810547,balanced,entropy,5,2,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'random_state': 42}",0.1,0.125,0.1125,0.012499999999999997,111,0.875,0.9,0.8875,0.012500000000000011
0.00403594970703125,0.000997781753540039,0.002016901969909668,0.001019597053527832,balanced,entropy,5,2,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
0.0035151243209838867,0.0005248785018920898,0.004300475120544434,0.0022944211959838867,balanced,entropy,5,5,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
0.004272341728210449,0.0022743940353393555,0.004065990447998047,3.4809112548828125e-05,balanced,entropy,5,5,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 5, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
0.00587153434753418,0.0038764476776123047,0.0025277137756347656,0.0004782676696777344,balanced,entropy,5,5,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 10, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
0.003802061080932617,0.0017545223236083984,0.003283381462097168,0.0017462968826293945,balanced,entropy,5,10,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
0.0023298263549804688,0.00033473968505859375,0.0017756223678588867,0.00023114681243896484,balanced,entropy,5,10,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 5, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
0.0020025968551635742,4.649162292480469e-06,0.0017800331115722656,0.00025916099548339844,balanced,entropy,5,10,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
0.00783240795135498,0.0008476972579956055,0.0037970542907714844,0.0017962455749511719,balanced,entropy,,1,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42}",0.2,1.0,0.6,0.4,1,1.0,1.0,1.0,0.0
0.0063228607177734375,0.00432133674621582,0.007550597190856934,0.0015567541122436523,balanced,entropy,,1,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42}",0.2,1.0,0.6,0.4,1,1.0,1.0,1.0,0.0
0.001761317253112793,0.00024044513702392578,0.0022852420806884766,0.0002446174621582031,balanced,entropy,,1,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
0.002476930618286133,0.0005254745483398438,0.001774907112121582,0.0002561807632446289,balanced,entropy,,2,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 42}",0.1,0.125,0.1125,0.012499999999999997,111,0.875,0.9,0.8875,0.012500000000000011
0.005275368690490723,0.003277420997619629,0.002827882766723633,0.0012590885162353516,balanced,entropy,,2,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'random_state': 42}",0.1,0.125,0.1125,0.012499999999999997,111,0.875,0.9,0.8875,0.012500000000000011
0.001999974250793457,3.6835670471191406e-05,0.0020204782485961914,2.3484230041503906e-05,balanced,entropy,,2,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
0.0025005340576171875,0.0005373954772949219,0.0015223026275634766,0.0005216598510742188,balanced,entropy,,5,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
0.002516031265258789,0.00048542022705078125,0.0014944076538085938,0.0004999637603759766,balanced,entropy,,5,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 5, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
0.002494215965270996,0.0004671812057495117,0.002017498016357422,1.621246337890625e-05,balanced,entropy,,5,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 10, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
0.0022835731506347656,0.0002810955047607422,0.0010044574737548828,8.106231689453125e-06,balanced,entropy,,10,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
0.002428889274597168,0.0003508329391479492,0.0013986825942993164,0.0004018545150756836,balanced,entropy,,10,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 5, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
0.0022825002670288086,0.0002924203872680664,0.0017986297607421875,0.000209808349609375,balanced,entropy,,10,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 42}",0.5,0.5,0.5,0.0,21,0.5,0.5,0.5,0.0
