Scen_fut,gas_price_2050_median_nonzero,capex_bess_2050_mean,capex_solar_2050_mean,capex_wind_2050_mean,discount_rate_batt_2050,maxcap_geo006_2050_mean,discount_rate_solar_2050,discount_rate_wind_2050,discount_rate_impngs_2050,discount_rate_geo_2050,gas_cap_2050,no_gas_2050
Scenario1_474,17.1946227743,150.9519639165,800.6641571355,890.507185240309,0.0187622087,4.9698683117,0.015579334,0.015076774900000001,0.0535836822,0.2511844995,0.0,0
Scenario1_475,22.2515167321,724.8778204966,804.2453574851,893.267556355191,0.0552003836,5.6945884763,0.0458360328,0.0443574511,0.0470620049,0.0957682826,0.0,0
Scenario1_476,13.5795733891,140.263332333,323.6085800197,805.3816906842636,0.08358787,5.1274182299,0.0694077849,0.06716882410000001,0.1202647658,0.1526194803,0.0,0
Scenario1_477,12.7496856433,527.3848919406,1143.7787459871,1587.310302349082,0.0769564363,10.1052028791,0.0639013266,0.0618399935,0.1323947628,0.062822635,0.0,0
Scenario1_478,7.4438191351,747.503221689,644.2783450282,1301.4035550793271,0.1529532604,9.1494229311,0.1270058323,0.12290886990000001,0.0928226341,0.2809821451,0.0,0
Scenario1_479,17.2387382596,184.4554693202,684.4368821098,2125.5575697708277,0.0891263316,7.7568379222,0.0740066861,0.07161937360000001,0.1851668302,0.2468996858,0.0,0
Scenario1_480,4.278735998,567.419662583,667.3824156758,1133.5431058458364,0.1102136774,3.7217109842,0.0915167143,0.08856456219999999,0.1554319369,0.061597239,0.0,0
Scenario1_481,12.7943117586,533.8603766851,636.7963740349,2172.645967527382,0.1599139287,10.1687101759,0.1327856729,0.1285022641,0.0604743055,0.1755797272,0.0,0
Scenario1_482,5.298725032,308.6518392914,226.8149837385,969.4774981523274,0.1488394211,4.2678430055,0.1235898765,0.1196031063,0.1988169813,0.2054212303,0.0,0
Scenario1_483,4.9259501991,116.0324101919,358.7773751225,490.7406623668728,0.1640915697,7.7288037184,0.136254607,0.13185929710000002,0.0189825089,0.1010395384,0.0,0
Scenario1_484,10.7548386191,708.0818872648,490.5302904225,921.0686381983181,0.0813537561,9.532376753,0.0675526724,0.065373554,0.0804849447,0.0821629737,0.0,0
Scenario1_485,13.4171069595,118.2531673235,745.7802820136,1917.0001807722997,0.0752291698,10.3062144273,0.0624670785,0.06045201150000001,0.2194620525,0.1856497375,0.0,0
Scenario1_486,10.5751963285,802.0499484175,338.7858297942,670.700880117091,0.080402088,4.2556037968,0.066762448,0.06460882069999999,0.0669994214,0.1220047686,1.024810945009861,1
Scenario1_487,12.6059888952,277.2874788492,1217.7644860057,1781.0118399152818,0.0614150106,8.9507744515,0.0509963927,0.049351347799999994,0.1973488681,0.1326486821,0.0,0
Scenario1_488,9.9578258563,684.2587051332,142.3919653814,637.0001835192182,0.0300038494,6.4065725439,0.0249139106,0.024110236100000005,0.0941748491,0.2702590356,0.0,0
Scenario1_489,7.4146723376,462.5178224017,1272.2253613125,884.5044217382728,0.1368220726,9.6977648648,0.1136111853,0.1099463084,0.0934452638,0.1727453481,0.0,0
Scenario1_490,22.233530443,647.5677881159,619.9952984964,1921.462608434609,0.0376355647,4.221530307,0.03125096,0.030242864500000008,0.1505423553,0.0386736852,0.0,0
Scenario1_491,12.0906343921,910.4422717883,1048.8136893014,1742.6570612660091,0.096942956,5.0386023253,0.0804972759,0.0779005896,0.0368290033,0.2749046559,9.240792266875234,1
Scenario1_492,13.1251455224,543.4085389285,786.475481603,913.6338823703728,0.1731981492,5.7736732195,0.1438163203,0.1391770841,0.0992181148,0.0703388537,0.0,0
Scenario1_493,16.5780111415,410.1185754299,1035.1975028378,2164.051606302482,0.1883645809,9.0970272286,0.1564098752,0.15136439539999996,0.1265872795,0.1265187035,0.0,0
Scenario1_494,10.3266283538,525.9376861632,355.632777206,590.4170027013364,0.1621170159,4.8696467003,0.1346150221,0.1302726021,0.1637171054,0.1360625168,0.0,0
Scenario1_495,14.334998127,718.4167005458,234.0334866143,1258.5671780407638,0.1291657151,3.6727653981,0.1072536741,0.1037938782,0.2019137049,0.2661926508,0.0,0
Scenario1_496,11.103230097,402.3416499509,106.480051445,904.6376233873183,0.1863769064,5.6461667619,0.1547593955,0.14976715690000003,0.1456655978,0.1131148649,0.0,0
Scenario1_497,22.3230007774,460.2449439092,1294.5899213148,1430.2144958600727,0.1114252917,7.7177573451,0.0925227869,0.0895381809,0.0447227104,0.271789863,0.0,0
Scenario1_498,6.9443051363,792.0976865866,1278.2119233851,545.1210461492182,0.0362830497,5.1448628017,0.0301278895,0.0291560221,0.1502437904,0.1390828881,0.0,0
Scenario1_499,21.8522715718,507.8931306475,1192.7218067626,623.8162311187727,0.1575639622,8.5068516893,0.1308343615,0.1266138982,0.0774843293,0.161486919,0.0,0
Scenario1_500,7.600618209,666.7075923718,412.0332050097,810.6361724494454,0.1187545854,8.7860927006,0.0986087183,0.09542779189999999,0.1055615868,0.2246517649,0.0,0
