Strategy,Future.ID,REGION,COMMODITY,TECHNOLOGY,EMISSION,YEAR,TIMESLICE,MODE_OF_OPERATION,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,STORAGEINTRADAY,STORAGEINTRAYEAR,UDC,CapitalInvestment,TotalTechnologyAnnualActivity,TotalCapacityAnnual,CapitalInvestmentStorage,AnnualVariableOperatingCost,AnnualTechnologyEmission,AnnualFixedOperatingCost,NewCapacity,Scen_fut
Scenario1,4,RE1,,RSA_POW_INT,,2046,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2046,,,,,,,,,,,,,,-30226.989,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2046,,,,,,,,,,,151.24872,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2047,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2047,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2047,,,,,,,,,,,,,,-31957.895,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2047,,,,,,,,,,,159.9161,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2048,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2048,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2048,,,,,,,,,,,,,,-33721.038,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2048,,,,,,,,,,,168.74549,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2049,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2049,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2049,,,,,,,,,,,,,,-35516.415,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2049,,,,,,,,,,,177.73688,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2050,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2050,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2050,,,,,,,,,,,,,,-37344.021,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2050,,,,,,,,,,,186.89029,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2051,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2051,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2051,,,,,,,,,,,,,,-39203.853,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2051,,,,,,,,,,,196.2057,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2052,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2052,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2052,,,,,,,,,,,,,,-41095.906,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2052,,,,,,,,,,,205.68311,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2053,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2053,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2053,,,,,,,,,,,,,,-43020.178,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2053,,,,,,,,,,,215.32254,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2054,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2054,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2054,,,,,,,,,,,,,,-44976.663,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2054,,,,,,,,,,,225.12397,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2055,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2055,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2055,,,,,,,,,,,,,,-46965.359,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2055,,,,,,,,,,,235.0874,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2056,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2056,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2056,,,,,,,,,,,,,,-48986.262,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2056,,,,,,,,,,,245.21285,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2057,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2057,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2057,,,,,,,,,,,,,,-51039.367,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2057,,,,,,,,,,,255.5003,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2058,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2058,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2058,,,,,,,,,,,,,,-53124.671,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2058,,,,,,,,,,,265.94976,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2059,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2059,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2059,,,,,,,,,,,,,,-55242.169,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2059,,,,,,,,,,,276.56123,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2060,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2060,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2060,,,,,,,,,,,,,,-57391.859,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_INT,,2060,,,,,,,,,,,287.3347,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2020,,,,,,,,,,,,0.3,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2020,,,,,,,,,,,,,,53.071201,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2020,,,,,,,,,,,,,,,,608.4,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2020,,,,,,,,,,,2.35872,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2021,,,,,,,,,,,,0.3,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2021,,,,,,,,,,,,,,,,608.4,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2022,,,,,,,,,,,,0.3,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2022,,,,,,,,,,,,,,,,608.4,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2023,,,,,,,,,,,,0.3,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2023,,,,,,,,,,,,,,,,608.4,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2024,,,,,,,,,,,,0.3,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2024,,,,,,,,,,,,,,,,608.4,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2025,,,,,,,,,,,,,,,,,0.31899508,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2025,,,,,,,,,,,,0.61899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2025,,,,,,,,,,21859.776,,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2025,,,,,,,,,,,,,,,,1255.322,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2026,,,,,,,,,,,,0.61899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2026,,,,,,,,,,,,,,,,1255.322,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2027,,,,,,,,,,,,0.61899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2027,,,,,,,,,,,,,,,,1255.322,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2028,,,,,,,,,,,,0.61899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2028,,,,,,,,,,,,,,,,1255.322,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2029,,,,,,,,,,,,0.61899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2029,,,,,,,,,,,,,,,,1255.322,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2030,,,,,,,,,,,,0.61899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2030,,,,,,,,,,,,,,,,1255.322,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2031,,,,,,,,,,,,0.61899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2031,,,,,,,,,,,,,,,,1255.322,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2032,,,,,,,,,,,,0.61899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2032,,,,,,,,,,,,,,,,1255.322,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2033,,,,,,,,,,,,0.61899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2033,,,,,,,,,,,,,,,,1255.322,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2034,,,,,,,,,,,,0.61899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2034,,,,,,,,,,,,,,109.50271,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2034,,,,,,,,,,,,,,,,1255.322,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2034,,,,,,,,,,,4.866787,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2035,,,,,,,,,,,,0.61899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2035,,,,,,,,,,,,,,109.50271,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2035,,,,,,,,,,,,,,,,1255.322,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2035,,,,,,,,,,,4.866787,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2036,,,,,,,,,,,,0.61899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2036,,,,,,,,,,,,,,109.50271,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2036,,,,,,,,,,,,,,,,1255.322,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2036,,,,,,,,,,,4.866787,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2037,,,,,,,,,,,,0.61899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2037,,,,,,,,,,,,,,109.50271,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2037,,,,,,,,,,,,,,,,1255.322,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2037,,,,,,,,,,,4.866787,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2038,,,,,,,,,,,,0.61899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2038,,,,,,,,,,,,,,109.50271,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2038,,,,,,,,,,,,,,,,1255.322,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2038,,,,,,,,,,,4.866787,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2039,,,,,,,,,,,,0.61899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2039,,,,,,,,,,,,,,109.50271,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2039,,,,,,,,,,,,,,,,1255.322,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2039,,,,,,,,,,,4.866787,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2040,,,,,,,,,,,,0.61899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2040,,,,,,,,,,,,,,109.50271,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2040,,,,,,,,,,,,,,,,1255.322,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2040,,,,,,,,,,,4.866787,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2041,,,,,,,,,,,,0.61899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2041,,,,,,,,,,,,,,109.50271,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2041,,,,,,,,,,,,,,,,1255.322,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2041,,,,,,,,,,,4.866787,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2042,,,,,,,,,,,,0.61899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2042,,,,,,,,,,,,,,109.50271,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2042,,,,,,,,,,,,,,,,1255.322,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2042,,,,,,,,,,,4.866787,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2043,,,,,,,,,,,,0.61899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2043,,,,,,,,,,,,,,113.51379,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2043,,,,,,,,,,,,,,,,1255.322,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2043,,,,,,,,,,,5.0450575,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2044,,,,,,,,,,,,0.61899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2044,,,,,,,,,,,,,,134.1709,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2044,,,,,,,,,,,,,,,,1255.322,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2044,,,,,,,,,,,5.9631511,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2045,,,,,,,,,,,,0.61899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2045,,,,,,,,,,,,,,113.51379,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2045,,,,,,,,,,,,,,,,1255.322,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2045,,,,,,,,,,,5.0450575,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2046,,,,,,,,,,,,0.61899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2046,,,,,,,,,,,,,,122.98448,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2046,,,,,,,,,,,,,,,,1255.322,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2046,,,,,,,,,,,5.465977,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2047,,,,,,,,,,,,0.61899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2047,,,,,,,,,,,,,,133.35716,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2047,,,,,,,,,,,,,,,,1255.322,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2047,,,,,,,,,,,5.9269847,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2048,,,,,,,,,,,,0.31899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2048,,,,,,,,,,,,,,58.498594,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2048,,,,,,,,,,,,,,,,646.92202,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2048,,,,,,,,,,,2.5999375,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2049,,,,,,,,,,,,0.31899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2049,,,,,,,,,,,,,,58.498594,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2049,,,,,,,,,,,,,,,,646.92202,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2049,,,,,,,,,,,2.5999375,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2050,,,,,,,,,,,,0.31899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2050,,,,,,,,,,,,,,57.556215,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2050,,,,,,,,,,,,,,,,646.92202,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2050,,,,,,,,,,,2.558054,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2051,,,,,,,,,,,,0.31899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2051,,,,,,,,,,,,,,104.02621,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2051,,,,,,,,,,,,,,,,646.92202,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2051,,,,,,,,,,,4.6233871,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2052,,,,,,,,,,,,0.31899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2052,,,,,,,,,,,,,,116.84216,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2052,,,,,,,,,,,,,,,,646.92202,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2052,,,,,,,,,,,5.1929847,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2053,,,,,,,,,,,,0.31899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2053,,,,,,,,,,,,,,116.84216,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2053,,,,,,,,,,,,,,,,646.92202,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2053,,,,,,,,,,,5.1929847,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2054,,,,,,,,,,,,0.31899508,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2054,,,,,,,,,,,,,,116.84216,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2054,,,,,,,,,,,,,,,,646.92202,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BIOM,,2054,,,,,,,,,,,5.1929847,,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2020,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2020,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2021,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2021,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2022,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2022,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2023,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2023,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2024,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2024,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2025,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2025,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2026,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2026,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2027,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2027,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2028,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2028,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2029,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2029,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2030,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2030,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2031,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2031,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2032,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2032,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2033,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2033,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2034,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2034,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2035,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2035,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2036,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2036,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2037,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2037,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2038,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2038,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2039,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2039,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2040,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2040,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2041,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2041,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2042,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2042,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2043,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2043,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2044,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2044,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2045,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2045,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2046,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2046,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2047,,,,,,,,,,,,,,,,,999999.0,Scenario1_4
Scenario1,4,RE1,,RSA_POW_PP_BST,,2047,,,,,,,,,,,,999999.0,,,,,,Scenario1_4
